classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
707250889,esalazar,2970783,09de4a442b8bdf036b5e,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 15:54:42 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T15:54:35.345Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T15:54:41.993Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":88,""naturalHeight"":89}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T15:53:03.288Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With round bulge""}]","{""117538268"":{""retired"":null,""redshift"":""0.2599999904632568"",""object_id"":""-523937351285474641"",""contour_image"":""102043548_NEG523937351285474641_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102043548_NEG523937351285474641_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.80908203""}}",117538268
707251601,esalazar,2970783,e180e2a1afab8f06a7b6,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 15:56:22 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T15:54:41.996Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T15:56:22.592Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":90,""naturalHeight"":90}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T15:53:03.288Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""Not sure""}]","{""117538717"":{""retired"":null,""redshift"":""0.2199999988079071"",""object_id"":""2736401383673484054"",""contour_image"":""102160062_2736401383673484054_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102160062_2736401383673484054_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9790039""}}",117538717
707251675,esalazar,2970783,e180e2a1afab8f06a7b6,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 15:56:32 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T15:56:22.596Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T15:56:31.826Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":73,""naturalHeight"":73}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T15:53:03.288Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With X shaped/Boxy/Peanut Bulge""}]","{""117539126"":{""retired"":null,""redshift"":""0.270000010728836"",""object_id"":""-618905348492303968"",""contour_image"":""102020536_NEG618905348492303968_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102020536_NEG618905348492303968_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.984375""}}",117539126
707253024,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:00:25 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T15:56:31.828Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:00:25.320Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":70,""naturalHeight"":69}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T15:53:03.288Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With X shaped/Boxy/Peanut Bulge""}]","{""117538365"":{""retired"":null,""redshift"":""0.2000000029802322"",""object_id"":""2636037108654957633"",""contour_image"":""102158886_2636037108654957633_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102158886_2636037108654957633_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.97509766""}}",117538365
707253061,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:00:32 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:00:25.323Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:00:32.672Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":470,""naturalHeight"":471}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T15:53:03.288Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":"" Not edge on""}]","{""117538781"":{""retired"":null,""redshift"":""0.1500000059604644"",""object_id"":""-658091202487720706"",""contour_image"":""102020541_NEG658091202487720706_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102020541_NEG658091202487720706_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.88623047""}}",117538781
707253100,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:00:38 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:00:32.675Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:00:38.272Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":72,""naturalHeight"":72}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T15:53:03.288Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""Not sure""}]","{""117539042"":{""retired"":null,""redshift"":""0.1599999964237213"",""object_id"":""-515136621290441194"",""contour_image"":""102042913_NEG515136621290441194_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102042913_NEG515136621290441194_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.8642578""}}",117539042
707253150,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:00:49 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:00:38.273Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:00:48.932Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":140,""naturalHeight"":140}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T15:53:03.288Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With X shaped/Boxy/Peanut Bulge""}]","{""117538366"":{""retired"":null,""redshift"":""0.209999993443489"",""object_id"":""2648952521649746717"",""contour_image"":""102158581_2648952521649746717_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102158581_2648952521649746717_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.8696289""}}",117538366
707253176,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:00:54 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:00:48.936Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:00:54.502Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":110,""naturalHeight"":109}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T16:00:32.995Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With X shaped/Boxy/Peanut Bulge""}]","{""117538655"":{""retired"":null,""redshift"":""0.0900000035762786"",""object_id"":""2702794016676314841"",""contour_image"":""102160059_2702794016676314841_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102160059_2702794016676314841_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9633789""}}",117538655
707253231,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:01:04 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:00:54.504Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:01:03.967Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":172,""naturalHeight"":173}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T16:00:32.995Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""Not sure""}]","{""117539118"":{""retired"":null,""redshift"":""0.1800000071525573"",""object_id"":""-636629689480707285"",""contour_image"":""102021500_NEG636629689480707285_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102021500_NEG636629689480707285_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9682617""}}",117539118
707253262,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:01:09 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:01:03.970Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:01:09.437Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":62,""naturalHeight"":62}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T16:00:32.995Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With round bulge""}]","{""117538435"":{""retired"":null,""redshift"":""0.2300000041723251"",""object_id"":""2669694076661416998"",""contour_image"":""102159189_2669694076661416998_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102159189_2669694076661416998_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9765625""}}",117538435
707253296,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:01:16 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:01:09.440Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:01:15.959Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":121,""naturalHeight"":120}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T16:00:32.995Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""Not sure""}]","{""117538236"":{""retired"":null,""redshift"":""0.1400000005960464"",""object_id"":""-613120695461455754"",""contour_image"":""102023476_NEG613120695461455754_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102023476_NEG613120695461455754_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.93066406""}}",117538236
707253345,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:01:25 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:01:15.962Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:01:25.496Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":177,""naturalHeight"":177}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T16:00:32.995Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With X shaped/Boxy/Peanut Bulge""}]","{""117538546"":{""retired"":null,""redshift"":""0.1099999994039535"",""object_id"":""-553221658497477816"",""contour_image"":""102020054_NEG553221658497477816_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102020054_NEG553221658497477816_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9003906""}}",117538546
707253387,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:01:33 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:01:25.498Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:01:33.773Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":151,""naturalHeight"":151}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T16:00:32.995Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":"" Not edge on""}]","{""117538334"":{""retired"":null,""redshift"":""0.25"",""object_id"":""-512991211277984192"",""contour_image"":""102044182_NEG512991211277984192_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102044182_NEG512991211277984192_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.81591797""}}",117538334
707253424,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:01:39 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:01:33.776Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:01:39.687Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":117,""naturalHeight"":117}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T16:00:32.995Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""Not sure""}]","{""117538330"":{""retired"":null,""redshift"":""0.1800000071525573"",""object_id"":""-530894386273361622"",""contour_image"":""102044825_NEG530894386273361622_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102044825_NEG530894386273361622_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.94140625""}}",117538330
707253454,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:01:45 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:01:39.688Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:01:45.573Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":87,""naturalHeight"":88}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T16:00:32.995Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With round bulge""}]","{""117538957"":{""retired"":null,""redshift"":""0.0799999982118606"",""object_id"":""2689440138684666873"",""contour_image"":""102160608_2689440138684666873_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102160608_2689440138684666873_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9814453""}}",117538957
707253486,esalazar,2970783,51b7481a9ac803f9d229,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-20 16:01:51 UTC,,,"{""source"":""api"",""session"":""654c4ed904bceab780f08b84ec4cfe259f88337ae5d7b2d67afb90020b21f92e"",""feedback"":{},""revision"":""c9022cdb4b3db02642beb380431b962dfb616d03"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-20T16:01:45.577Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-20T16:01:50.982Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":182,""naturalHeight"":182}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-20T16:00:32.995Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With round bulge""}]","{""117539136"":{""retired"":null,""redshift"":""0.1700000017881393"",""object_id"":""2673450063644851008"",""contour_image"":""102158271_2673450063644851008_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102158271_2673450063644851008_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9794922""}}",117539136
